LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1733303861.145249,325838.000,51076,2,GZ,1,100,-0.305
1733303861.185249,325878.000,51093,3,GZ,1,100,-0.549
1733303861.225249,325918.000,51093,3,GZ,1,100,-0.488
1733303861.265249,325958.000,51093,3,GZ,1,100,-0.397
1733303861.305249,325998.000,51109,3,GZ,1,100,-0.336
1733303861.345249,326038.000,51109,3,GZ,1,100,-0.549
1733303861.385249,326078.000,51109,3,GZ,1,100,-0.305
1733303861.425250,326118.000,51125,2,GZ,1,100,0.488
1733303861.465250,326158.000,51125,2,GZ,1,100,-0.732
1733303861.505250,326198.000,51143,3,GZ,1,100,-0.916
1733303861.545250,326238.000,51143,3,GZ,1,100,1.709
1733303861.585250,326278.000,51143,3,GZ,1,100,-0.305
1733303861.620917,326313.667,51160,3,GZ,1,100,-1.831
1733303861.656584,326349.333,51160,3,GZ,1,100,-0.397
1733303861.692250,326385.000,51160,3,GZ,1,100,-0.061
1733303861.732250,326425.000,51179,2,GZ,1,100,-0.183
1733303861.772250,326465.000,51179,2,GZ,1,100,0.916
1733303861.812251,326505.000,51194,3,GZ,1,100,-0.732
1733303861.852251,326545.000,51194,3,GZ,1,100,-0.153
1733303861.892251,326585.000,51194,3,GZ,1,100,0.366
1733303861.932251,326625.000,51210,2,GZ,1,100,0.000
1733303861.972251,326665.000,51210,2,GZ,1,100,-0.061
1733303862.012251,326705.000,51227,3,GZ,1,100,-0.824
1733303862.052251,326745.000,51227,3,GZ,1,100,-0.519
1733303862.092252,326785.000,51227,3,GZ,1,100,-0.549
1733303862.132252,326825.000,51244,2,GZ,1,100,0.153
1733303862.172252,326865.000,51244,2,GZ,1,100,-0.214
1733303862.212252,326905.000,51259,3,GZ,1,100,-0.732
1733303862.252252,326945.000,51259,3,GZ,1,100,0.977
1733303862.292252,326985.000,51259,3,GZ,1,100,-0.275
1733303862.332252,327025.000,51275,2,GZ,1,100,-0.305
1733303862.372252,327065.000,51275,2,GZ,1,100,0.092
1733303862.412252,327105.000,51293,3,GZ,1,100,-0.244
1733303862.452253,327145.000,51293,3,GZ,1,100,0.397
1733303862.492253,327185.000,51293,3,GZ,1,100,0.244
1733303862.532253,327225.000,51311,2,GZ,1,100,-0.366
1733303862.572253,327265.000,51311,2,GZ,1,100,-0.122
1733303862.612253,327305.000,51326,3,GZ,1,100,-0.183
1733303862.652253,327345.000,51326,3,GZ,1,100,-0.580
1733303862.692253,327385.000,51326,3,GZ,1,100,-0.122
1733303862.732253,327425.000,51343,3,GZ,1,100,-0.061
1733303862.772254,327465.000,51343,3,GZ,1,100,0.183
1733303862.812253,327505.000,51343,3,GZ,1,100,-0.610
1733303862.852254,327545.000,51360,2,GZ,1,100,-0.397
1733303862.892254,327585.000,51360,2,GZ,1,100,0.000
1733303862.932254,327625.000,51376,3,GZ,1,100,0.458
1733303862.972254,327665.000,51376,3,GZ,1,100,-0.702
1733303863.012254,327705.000,51376,3,GZ,1,100,0.305
1733303863.052254,327745.000,51392,2,GZ,1,100,-0.549
1733303863.092254,327785.000,51392,2,GZ,1,100,-1.221
1733303863.132255,327825.000,51408,3,GZ,1,100,0.366
1733303863.172255,327865.000,51408,3,GZ,1,100,1.099
1733303863.212255,327905.000,51408,3,GZ,1,100,-0.916
1733303863.247588,327940.333,51425,3,GZ,1,100,-0.610
1733303863.282922,327975.667,51425,3,GZ,1,100,0.153
1733303863.318255,328011.000,51425,3,GZ,1,100,-0.092
1733303863.358255,328051.000,51441,2,GZ,1,100,-0.519
1733303863.398255,328091.000,51441,2,GZ,1,100,-0.488
1733303863.438255,328131.000,51461,3,GZ,1,100,0.671
1733303863.478256,328171.000,51461,3,GZ,1,100,-0.031
1733303863.518256,328211.000,51461,3,GZ,1,100,-1.373
1733303863.558256,328251.000,51475,2,GZ,1,100,-0.122
1733303863.598256,328291.000,51475,2,GZ,1,100,-0.031
1733303863.638256,328331.000,51492,3,GZ,1,100,-0.244
1733303863.678256,328371.000,51492,3,GZ,1,100,-1.251
1733303863.718256,328411.000,51492,3,GZ,1,100,0.092
1733303863.758256,328451.000,51509,2,GZ,1,100,0.946
1733303863.798256,328491.000,51509,2,GZ,1,100,-0.702
1733303863.838257,328531.000,51526,3,GZ,1,100,0.244
1733303863.878257,328571.000,51526,3,GZ,1,100,0.549
1733303863.918257,328611.000,51526,3,GZ,1,100,-1.038
1733303863.958257,328651.000,51540,2,GZ,1,100,-0.244
1733303863.998257,328691.000,51540,2,GZ,1,100,0.153
1733303864.038257,328731.000,51558,3,GZ,1,100,-0.549
1733303864.078257,328771.000,51558,3,GZ,1,100,0.092
1733303864.118258,328811.000,51558,3,GZ,1,100,0.366
1733303864.158257,328851.000,51574,2,GZ,1,100,-1.343
1733303864.198258,328891.000,51574,2,GZ,1,100,-0.122
1733303864.238258,328931.000,51591,3,GZ,1,100,0.793
1733303864.278258,328971.000,51591,3,GZ,1,100,-0.519
1733303864.318258,329011.000,51591,3,GZ,1,100,-0.610
1733303864.358258,329051.000,51607,2,GZ,1,100,0.397
1733303864.398258,329091.000,51607,2,GZ,1,100,-0.122
1733303864.438258,329131.000,51625,3,GZ,1,100,-0.366
1733303864.478258,329171.000,51625,3,GZ,1,100,-0.031
1733303864.518259,329211.000,51625,3,GZ,1,100,0.031
1733303864.558259,329251.000,51641,3,GZ,1,100,-0.183
1733303864.598259,329291.000,51641,3,GZ,1,100,0.244
1733303864.638259,329331.000,51641,3,GZ,1,100,-0.244
1733303864.675009,329367.750,51663,4,GZ,1,100,-0.366
1733303864.711759,329404.500,51663,4,GZ,1,100,-0.031
1733303864.748509,329441.250,51663,4,GZ,1,100,0.275
1733303864.785259,329478.000,51663,4,GZ,1,100,-0.153
1733303864.825259,329518.000,51680,2,GZ,1,100,-0.244
1733303864.865260,329558.000,51680,2,GZ,1,100,-0.366
1733303864.905260,329598.000,51697,3,GZ,1,100,0.092
1733303864.945260,329638.000,51697,3,GZ,1,100,-0.305
1733303864.985260,329678.000,51697,3,GZ,1,100,-0.275
1733303865.025260,329718.000,51711,2,GZ,1,100,0.732
1733303865.065260,329758.000,51711,2,GZ,1,100,-0.763
1733303865.105260,329798.000,51731,3,GZ,1,100,-0.488
1733303865.145260,329838.000,51731,3,GZ,1,100,0.641
1733303865.185261,329878.000,51731,3,GZ,1,100,-0.580
1733303865.225261,329918.000,51747,2,GZ,1,100,-1.373
1733303865.265261,329958.000,51747,2,GZ,1,100,0.763
1733303865.305261,329998.000,51764,3,GZ,1,100,-0.031
1733303865.345261,330038.000,51764,3,GZ,1,100,-1.038
1733303865.385261,330078.000,51764,3,GZ,1,100,-0.122
1733303865.425261,330118.000,51779,2,GZ,1,100,-0.366
1733303865.465261,330158.000,51779,2,GZ,1,100,1.007
1733303865.505261,330198.000,51796,3,GZ,1,100,0.366
1733303865.545262,330238.000,51796,3,GZ,1,100,0.000
1733303865.585262,330278.000,51796,3,GZ,1,100,0.397
1733303865.625262,330318.000,51812,2,GZ,1,100,0.305
1733303865.665262,330358.000,51812,2,GZ,1,100,-0.763
1733303865.705262,330398.000,51830,3,GZ,1,100,0.366
1733303865.745262,330438.000,51830,3,GZ,1,100,0.702
1733303865.785262,330478.000,51830,3,GZ,1,100,-0.549
1733303865.825263,330518.000,51844,2,GZ,1,100,-0.671
1733303865.865263,330558.000,51844,2,GZ,1,100,0.946
1733303865.905263,330598.000,51863,3,GZ,1,100,-0.183
1733303865.945263,330638.000,51863,3,GZ,1,100,-0.702
1733303865.985263,330678.000,51863,3,GZ,1,100,-0.305
1733303866.025263,330718.000,51879,3,GZ,1,100,0.244
1733303866.065263,330758.000,51879,3,GZ,1,100,-0.031
1733303866.105263,330798.000,51879,3,GZ,1,100,-0.854
1733303866.145263,330838.000,51897,2,GZ,1,100,-0.214
1733303866.185263,330878.000,51897,2,GZ,1,100,0.214
1733303866.225264,330918.000,51911,3,GZ,1,100,-0.824
1733303866.265264,330958.000,51911,3,GZ,1,100,0.549
1733303866.305264,330998.000,51911,3,GZ,1,100,0.641
1733303866.340597,331033.333,51928,3,GZ,1,100,-0.397
1733303866.375931,331068.667,51928,3,GZ,1,100,-0.702
1733303866.411264,331104.000,51928,3,GZ,1,100,0.366
1733303866.451264,331144.000,51945,2,GZ,1,100,0.061
1733303866.491264,331184.000,51945,2,GZ,1,100,-0.214
1733303866.531265,331224.000,51964,3,GZ,1,100,0.366
1733303866.571265,331264.000,51964,3,GZ,1,100,-0.122
1733303866.611265,331304.000,51964,3,GZ,1,100,-0.641
1733303866.651265,331344.000,51979,2,GZ,1,100,0.031
1733303866.691265,331384.000,51979,2,GZ,1,100,0.275
1733303866.731265,331424.000,51998,3,GZ,1,100,-0.275
1733303866.771265,331464.000,51998,3,GZ,1,100,-0.183
1733303866.811265,331504.000,51998,3,GZ,1,100,0.397
1733303866.851265,331544.000,52014,2,GZ,1,100,-0.854
1733303866.891266,331584.000,52014,2,GZ,1,100,-0.427
1733303866.931266,331624.000,52031,3,GZ,1,100,3.479
1733303866.971266,331664.000,52031,3,GZ,1,100,-1.495
1733303867.011266,331704.000,52031,3,GZ,1,100,-0.092
1733303867.051266,331744.000,52048,2,GZ,1,100,1.129
1733303867.091266,331784.000,52048,2,GZ,1,100,0.031
1733303867.131266,331824.000,52063,3,GZ,1,100,-0.061
1733303867.171266,331864.000,52063,3,GZ,1,100,0.031
1733303867.211267,331904.000,52063,3,GZ,1,100,-0.916
1733303867.251267,331944.000,52079,2,GZ,1,100,1.495
1733303867.291267,331984.000,52079,2,GZ,1,100,6.195
1733303867.331267,332024.000,52096,3,GZ,1,100,-1.312
1733303867.371267,332064.000,52096,3,GZ,1,100,-3.082
1733303867.411267,332104.000,52096,3,GZ,1,100,1.221
1733303867.451267,332144.000,52115,2,GZ,1,100,-0.427
1733303867.491267,332184.000,52115,2,GZ,1,100,-2.869
1733303867.531267,332224.000,52130,3,GZ,1,100,0.000
1733303867.571268,332264.000,52130,3,GZ,1,100,-0.793
1733303867.611268,332304.000,52130,3,GZ,1,100,-1.801
1733303867.651268,332344.000,52146,3,GZ,1,100,0.214
1733303867.691268,332384.000,52146,3,GZ,1,100,-0.214
1733303867.731268,332424.000,52146,3,GZ,1,100,-1.556
1733303867.771268,332464.000,52164,2,GZ,1,100,0.092
1733303867.811268,332504.000,52164,2,GZ,1,100,-0.336
1733303867.846935,332539.667,52180,3,GZ,1,100,-0.153
1733303867.882602,332575.333,52180,3,GZ,1,100,-0.244
1733303867.918269,332611.000,52180,3,GZ,1,100,0.427
1733303867.958269,332651.000,52195,2,GZ,1,100,0.305
1733303867.998269,332691.000,52195,2,GZ,1,100,0.244
1733303868.038269,332731.000,52212,3,GZ,1,100,2.625
1733303868.078269,332771.000,52212,3,GZ,1,100,-1.465
1733303868.118269,332811.000,52212,3,GZ,1,100,-3.021
1733303868.158269,332851.000,52229,3,GZ,1,100,2.472
1733303868.198269,332891.000,52229,3,GZ,1,100,-0.488
1733303868.238270,332931.000,52229,3,GZ,1,100,-0.671
1733303868.278270,332971.000,52245,2,GZ,1,100,0.824
1733303868.318270,333011.000,52245,2,GZ,1,100,-1.068
1733303868.358270,333051.000,52262,3,GZ,1,100,-0.427
1733303868.398270,333091.000,52262,3,GZ,1,100,1.007
1733303868.438270,333131.000,52262,3,GZ,1,100,-1.373
1733303868.478270,333171.000,52279,2,GZ,1,100,-0.153
1733303868.518270,333211.000,52279,2,GZ,1,100,0.732
1733303868.558270,333251.000,52296,3,GZ,1,100,0.336
1733303868.598271,333291.000,52296,3,GZ,1,100,-1.282
1733303868.638271,333331.000,52296,3,GZ,1,100,-0.092
1733303868.678271,333371.000,52312,2,GZ,1,100,-0.092
1733303868.718271,333411.000,52312,2,GZ,1,100,-1.923
1733303868.758271,333451.000,52329,3,GZ,1,100,-0.305
1733303868.798271,333491.000,52329,3,GZ,1,100,0.366
1733303868.838271,333531.000,52329,3,GZ,1,100,-1.282
1733303868.878271,333571.000,52344,2,GZ,1,100,-1.190
1733303868.918272,333611.000,52344,2,GZ,1,100,0.671
1733303868.958272,333651.000,52361,3,GZ,1,100,-0.092
1733303868.998272,333691.000,52361,3,GZ,1,100,-0.275
1733303869.038272,333731.000,52361,3,GZ,1,100,4.974
1733303869.078272,333771.000,52378,2,GZ,1,100,3.479
1733303869.118272,333811.000,52378,2,GZ,1,100,-1.465
1733303869.158272,333851.000,52397,3,GZ,1,100,-0.244
1733303869.198272,333891.000,52397,3,GZ,1,100,1.007
1733303869.238272,333931.000,52397,3,GZ,1,100,-1.190
1733303869.278273,333971.000,52411,2,GZ,1,100,-0.153
1733303869.318273,334011.000,52411,2,GZ,1,100,0.153
1733303869.353606,334046.333,52429,3,GZ,1,100,-2.930
1733303869.388940,334081.667,52429,3,GZ,1,100,-1.068
1733303869.424273,334117.000,52429,3,GZ,1,100,0.671
1733303869.464273,334157.000,52445,3,GZ,1,100,-2.411
1733303869.504273,334197.000,52445,3,GZ,1,100,-2.014
1733303869.544273,334237.000,52445,3,GZ,1,100,-0.183
1733303869.584274,334277.000,52462,2,GZ,1,100,-1.892
1733303869.624274,334317.000,52462,2,GZ,1,100,-1.099
1733303869.664274,334357.000,52476,3,GZ,1,100,1.038
1733303869.704274,334397.000,52476,3,GZ,1,100,-0.122
1733303869.744274,334437.000,52476,3,GZ,1,100,0.671
1733303869.784274,334477.000,52499,4,GZ,1,100,-0.092
1733303869.824274,334517.000,52499,4,GZ,1,100,-1.160
1733303869.864274,334557.000,52499,4,GZ,1,100,2.045
1733303869.904274,334597.000,52499,4,GZ,1,100,0.702
1733303869.944274,334637.000,52516,2,GZ,1,100,-1.099
1733303869.984275,334677.000,52516,2,GZ,1,100,0.366
1733303870.024275,334717.000,52533,3,GZ,1,100,1.556
1733303870.064275,334757.000,52533,3,GZ,1,100,-0.305
1733303870.104275,334797.000,52533,3,GZ,1,100,0.244
1733303870.144275,334837.000,52550,2,GZ,1,100,0.336
1733303870.184275,334877.000,52550,2,GZ,1,100,0.610
1733303870.224275,334917.000,52566,3,GZ,1,100,-1.160
1733303870.264276,334957.000,52566,3,GZ,1,100,-0.549
1733303870.304276,334997.000,52566,3,GZ,1,100,1.282
1733303870.344276,335037.000,52581,2,GZ,1,100,-1.404
1733303870.384276,335077.000,52581,2,GZ,1,100,-1.129
1733303870.424276,335117.000,52599,3,GZ,1,100,0.427
1733303870.464276,335157.000,52599,3,GZ,1,100,0.000
1733303870.504276,335197.000,52599,3,GZ,1,100,-0.183
1733303870.544276,335237.000,52615,2,GZ,1,100,-0.244
1733303870.584276,335277.000,52615,2,GZ,1,100,-0.580
1733303870.624277,335317.000,52634,3,GZ,1,100,1.129
1733303870.664277,335357.000,52634,3,GZ,1,100,1.160
1733303870.704277,335397.000,52634,3,GZ,1,100,-1.373
1733303870.744277,335437.000,52649,2,GZ,1,100,-0.366
1733303870.784277,335477.000,52649,2,GZ,1,100,1.892
1733303870.824277,335517.000,52666,3,GZ,1,100,-0.275
1733303870.864277,335557.000,52666,3,GZ,1,100,-0.916
1733303870.904277,335597.000,52666,3,GZ,1,100,-0.275
1733303870.939944,335632.667,52682,3,GZ,1,100,0.519
1733303870.975611,335668.333,52682,3,GZ,1,100,0.244
1733303871.011278,335704.000,52682,3,GZ,1,100,-0.092
1733303871.051278,335744.000,52700,2,GZ,1,100,-0.153
1733303871.091278,335784.000,52700,2,GZ,1,100,-0.336
1733303871.131278,335824.000,52714,3,GZ,1,100,-0.336
1733303871.171278,335864.000,52714,3,GZ,1,100,-0.122
1733303871.211278,335904.000,52714,3,GZ,1,100,0.275
1733303871.251278,335944.000,52731,3,GZ,1,100,-0.183
1733303871.291279,335984.000,52731,3,GZ,1,100,-0.854
1733303871.331279,336024.000,52731,3,GZ,1,100,0.336
1733303871.371279,336064.000,52747,2,GZ,1,100,-1.007
1733303871.411279,336104.000,52747,2,GZ,1,100,-3.632
1733303871.451279,336144.000,52767,3,GZ,1,100,-3.998
1733303871.491279,336184.000,52767,3,GZ,1,100,0.244
1733303871.531279,336224.000,52767,3,GZ,1,100,2.136
1733303871.570779,336263.500,52783,2,GZ,1,100,2.350
1733303871.610279,336303.000,52783,2,GZ,1,100,0.458
1733303871.650613,336343.333,52800,3,GZ,1,100,1.251
1733303871.690946,336383.667,52800,3,GZ,1,100,0.671
1733303871.731280,336424.000,52800,3,GZ,1,100,-0.916
1733303871.771280,336464.000,52817,2,GZ,1,100,0.427
1733303871.811280,336504.000,52817,2,GZ,1,100,0.336
1733303871.850947,336543.667,52834,3,GZ,1,100,-1.190
1733303871.890614,336583.333,52834,3,GZ,1,100,-0.519
1733303871.930280,336623.000,52834,3,GZ,1,100,0.671
1733303871.970780,336663.500,52848,2,GZ,1,100,-0.946
1733303872.011281,336704.000,52848,2,GZ,1,100,0.427
1733303872.051281,336744.000,52866,3,GZ,1,100,-0.336
1733303872.091281,336784.000,52866,3,GZ,1,100,-0.885
1733303872.131281,336824.000,52866,3,GZ,1,100,0.092
1733303872.171281,336864.000,52882,2,GZ,1,100,-0.183
1733303872.211281,336904.000,52882,2,GZ,1,100,-0.092
1733303872.251281,336944.000,52901,3,GZ,1,100,-0.916
1733303872.291281,336984.000,52901,3,GZ,1,100,1.251
1733303872.331281,337024.000,52901,3,GZ,1,100,0.092
1733303872.371282,337064.000,52916,2,GZ,1,100,-1.129
1733303872.411282,337104.000,52916,2,GZ,1,100,-0.732
1733303872.451282,337144.000,52933,3,GZ,1,100,0.031
1733303872.491282,337184.000,52933,3,GZ,1,100,-0.610
1733303872.531282,337224.000,52933,3,GZ,1,100,0.092
1733303872.566616,337259.333,52949,3,GZ,1,100,-0.305
1733303872.601949,337294.667,52949,3,GZ,1,100,-1.587
1733303872.637282,337330.000,52949,3,GZ,1,100,-0.397
1733303872.677283,337370.000,52966,2,GZ,1,100,-1.648
1733303872.717283,337410.000,52966,2,GZ,1,100,-1.160
1733303872.757283,337450.000,52982,3,GZ,1,100,-0.122
1733303872.797283,337490.000,52982,3,GZ,1,100,-1.038
1733303872.837283,337530.000,52982,3,GZ,1,100,-1.221
1733303872.877283,337570.000,52998,2,GZ,1,100,1.495
1733303872.917283,337610.000,52998,2,GZ,1,100,-0.122
1733303872.957283,337650.000,53014,3,GZ,1,100,-1.709
1733303872.997283,337690.000,53014,3,GZ,1,100,1.709
1733303873.037284,337730.000,53014,3,GZ,1,100,1.556
1733303873.077284,337770.000,53034,2,GZ,1,100,-0.214
1733303873.117284,337810.000,53034,2,GZ,1,100,1.282
1733303873.157284,337850.000,53050,3,GZ,1,100,0.916
1733303873.197284,337890.000,53050,3,GZ,1,100,0.336
1733303873.237284,337930.000,53050,3,GZ,1,100,1.740
1733303873.277284,337970.000,53065,2,GZ,1,100,1.526
1733303873.317284,338010.000,53065,2,GZ,1,100,-0.122
1733303873.357285,338050.000,53082,3,GZ,1,100,-0.824
1733303873.397285,338090.000,53082,3,GZ,1,100,-0.275
1733303873.437285,338130.000,53082,3,GZ,1,100,-1.495
1733303873.477285,338170.000,53099,3,GZ,1,100,-0.061
1733303873.517285,338210.000,53099,3,GZ,1,100,-0.458
1733303873.557285,338250.000,53099,3,GZ,1,100,-1.648
1733303873.597285,338290.000,53115,2,GZ,1,100,0.275
1733303873.637285,338330.000,53115,2,GZ,1,100,0.153
1733303873.677285,338370.000,53130,3,GZ,1,100,-1.190
1733303873.717286,338410.000,53130,3,GZ,1,100,0.397
1733303873.757286,338450.000,53130,3,GZ,1,100,0.763
1733303873.797286,338490.000,53149,2,GZ,1,100,-1.526
1733303873.837286,338530.000,53149,2,GZ,1,100,-0.671
1733303873.877286,338570.000,53166,3,GZ,1,100,-0.732
1733303873.917286,338610.000,53166,3,GZ,1,100,-6.104
1733303873.957286,338650.000,53166,3,GZ,1,100,-3.571
1733303873.997286,338690.000,53182,2,GZ,1,100,3.906
1733303874.037287,338730.000,53182,2,GZ,1,100,-3.021
1733303874.072953,338765.667,53198,3,GZ,1,100,-1.251
1733303874.108620,338801.333,53198,3,GZ,1,100,1.587
1733303874.144287,338837.000,53198,3,GZ,1,100,-0.641
1733303874.184287,338877.000,53214,3,GZ,1,100,-0.092
1733303874.224287,338917.000,53214,3,GZ,1,100,0.916
1733303874.264287,338957.000,53214,3,GZ,1,100,-0.214
1733303874.304287,338997.000,53231,2,GZ,1,100,-0.092
1733303874.344287,339037.000,53231,2,GZ,1,100,0.885
1733303874.384288,339077.000,53248,3,GZ,1,100,-0.305
1733303874.424288,339117.000,53248,3,GZ,1,100,0.671
1733303874.464288,339157.000,53248,3,GZ,1,100,1.221
1733303874.504288,339197.000,53263,2,GZ,1,100,-0.092
1733303874.544288,339237.000,53263,2,GZ,1,100,0.061
1733303874.584288,339277.000,53281,3,GZ,1,100,0.641
1733303874.624288,339317.000,53281,3,GZ,1,100,-0.214
1733303874.664288,339357.000,53281,3,GZ,1,100,-0.061
1733303874.704288,339397.000,53298,2,GZ,1,100,0.610
1733303874.744289,339437.000,53298,2,GZ,1,100,0.854
1733303874.784289,339477.000,53315,3,GZ,1,100,-0.031
1733303874.824289,339517.000,53315,3,GZ,1,100,3.296
1733303874.864289,339557.000,53315,3,GZ,1,100,3.784
1733303874.903956,339596.667,53337,3,GZ,1,100,-1.801
1733303874.943623,339636.333,53337,3,GZ,1,100,-1.434
1733303874.983289,339676.000,53337,3,GZ,1,100,-0.641
1733303875.023289,339716.000,53354,3,GZ,1,100,0.000
1733303875.063290,339756.000,53354,3,GZ,1,100,0.214
1733303875.103290,339796.000,53354,3,GZ,1,100,-1.068
1733303875.143290,339836.000,53369,2,GZ,1,100,-0.977
1733303875.183290,339876.000,53369,2,GZ,1,100,-1.129
1733303875.223290,339916.000,53385,3,GZ,1,100,-0.092
1733303875.263290,339956.000,53385,3,GZ,1,100,-0.336
1733303875.303290,339996.000,53385,3,GZ,1,100,-1.801
1733303875.343624,340036.333,53404,3,GZ,1,100,-0.458
1733303875.383957,340076.667,53404,3,GZ,1,100,1.709
1733303875.424291,340117.000,53404,3,GZ,1,100,-1.923
1733303875.464291,340157.000,53421,2,GZ,1,100,0.092
1733303875.504291,340197.000,53421,2,GZ,1,100,-0.092
1733303875.539958,340232.667,53436,3,GZ,1,100,0.305
1733303875.575624,340268.333,53436,3,GZ,1,100,-0.427
1733303875.611291,340304.000,53436,3,GZ,1,100,-1.007
1733303875.650958,340343.667,53452,3,GZ,1,100,0.183
1733303875.690625,340383.333,53452,3,GZ,1,100,-0.122
1733303875.730292,340423.000,53452,3,GZ,1,100,-0.519
1733303875.770292,340463.000,53470,2,GZ,1,100,-1.465
1733303875.810292,340503.000,53470,2,GZ,1,100,-0.275
1733303875.850292,340543.000,53486,3,GZ,1,100,1.221
1733303875.890292,340583.000,53486,3,GZ,1,100,-0.336
1733303875.930292,340623.000,53486,3,GZ,1,100,0.366
1733303875.970292,340663.000,53501,2,GZ,1,100,0.031
1733303876.010292,340703.000,53501,2,GZ,1,100,-0.763
1733303876.050292,340743.000,53518,3,GZ,1,100,-0.458
1733303876.090293,340783.000,53518,3,GZ,1,100,-0.488
1733303876.130293,340823.000,53518,3,GZ,1,100,0.519
1733303876.170293,340863.000,53535,2,GZ,1,100,0.458
1733303876.210293,340903.000,53535,2,GZ,1,100,-0.671
1733303876.250293,340943.000,53551,3,GZ,1,100,-0.244
1733303876.290293,340983.000,53551,3,GZ,1,100,-1.648
1733303876.330293,341023.000,53551,3,GZ,1,100,-3.174
1733303876.370293,341063.000,53568,2,GZ,1,100,0.366
1733303876.410294,341103.000,53568,2,GZ,1,100,0.610
1733303876.450294,341143.000,53587,3,GZ,1,100,-1.434
1733303876.490294,341183.000,53587,3,GZ,1,100,-0.580
