LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1733303922.940097,387632.667,61126,3,PR,1,100,152949
1733303922.980430,387673.000,61126,3,PR,1,100,152959
1733303923.020097,387712.667,61144,3,PR,1,100,152999
1733303923.059764,387752.333,61144,3,PR,1,100,153002
1733303923.099431,387792.000,61144,3,PR,1,100,153050
1733303923.139431,387832.000,61160,2,PR,1,100,153084
1733303923.179431,387872.000,61160,2,PR,1,100,153077
1733303923.219431,387912.000,61176,3,PR,1,100,153114
1733303923.259431,387952.000,61176,3,PR,1,100,153122
1733303923.299431,387992.000,61176,3,PR,1,100,153143
1733303923.339431,388032.000,61193,2,PR,1,100,153174
1733303923.379431,388072.000,61193,2,PR,1,100,153194
1733303923.419431,388112.000,61210,3,PR,1,100,153151
1733303923.459432,388152.000,61210,3,PR,1,100,153103
1733303923.499432,388192.000,61210,3,PR,1,100,153054
1733303923.539432,388232.000,61226,2,PR,1,100,153046
1733303923.579432,388272.000,61226,2,PR,1,100,153021
1733303923.619432,388312.000,61241,3,PR,1,100,153033
1733303923.659432,388352.000,61241,3,PR,1,100,153043
1733303923.699432,388392.000,61241,3,PR,1,100,153047
1733303923.739433,388432.000,61259,2,PR,1,100,153060
1733303923.779433,388472.000,61259,2,PR,1,100,153051
1733303923.819433,388512.000,61275,3,PR,1,100,153048
1733303923.859433,388552.000,61275,3,PR,1,100,153076
1733303923.899433,388592.000,61275,3,PR,1,100,153098
1733303923.939433,388632.000,61292,2,PR,1,100,153118
1733303923.979433,388672.000,61292,2,PR,1,100,153140
1733303924.019433,388712.000,61309,3,PR,1,100,153170
1733303924.059433,388752.000,61309,3,PR,1,100,153170
1733303924.099434,388792.000,61309,3,PR,1,100,153197
1733303924.139434,388832.000,61326,3,PR,1,100,153207
1733303924.179434,388872.000,61326,3,PR,1,100,153210
1733303924.219434,388912.000,61326,3,PR,1,100,153234
1733303924.259434,388952.000,61342,2,PR,1,100,153268
1733303924.299434,388992.000,61342,2,PR,1,100,153262
1733303924.339434,389032.000,61359,3,PR,1,100,153244
1733303924.379434,389072.000,61359,3,PR,1,100,153189
1733303924.419435,389112.000,61359,3,PR,1,100,153116
1733303924.459435,389152.000,61374,2,PR,1,100,153081
1733303924.499435,389192.000,61374,2,PR,1,100,153066
1733303924.545935,389238.500,61391,2,PR,1,100,153062
1733303924.592435,389285.000,61391,2,PR,1,100,153092
1733303924.632768,389325.333,61407,3,PR,1,100,153094
1733303924.673102,389365.667,61407,3,PR,1,100,153067
1733303924.713435,389406.000,61407,3,PR,1,100,153083
1733303924.752935,389445.500,61425,2,PR,1,100,153090
1733303924.792436,389485.000,61425,2,PR,1,100,153086
1733303924.832769,389525.333,61439,3,PR,1,100,153119
1733303924.873102,389565.667,61439,3,PR,1,100,153120
1733303924.913436,389606.000,61439,3,PR,1,100,153141
1733303924.952936,389645.500,61458,2,PR,1,100,153163
1733303924.992436,389685.000,61458,2,PR,1,100,153182
1733303925.032770,389725.333,61475,3,PR,1,100,153209
1733303925.073103,389765.667,61475,3,PR,1,100,153203
1733303925.113436,389806.000,61475,3,PR,1,100,153214
1733303925.153103,389845.667,61492,3,PR,1,100,153213
1733303925.192770,389885.333,61492,3,PR,1,100,153246
1733303925.232437,389925.000,61492,3,PR,1,100,153260
1733303925.272437,389965.000,61506,2,PR,1,100,153228
1733303925.312437,390005.000,61506,2,PR,1,100,153179
1733303925.352771,390045.333,61523,3,PR,1,100,153137
1733303925.393104,390085.667,61523,3,PR,1,100,153101
1733303925.433438,390126.000,61523,3,PR,1,100,153078
1733303925.472938,390165.500,61540,2,PR,1,100,153124
1733303925.512438,390205.000,61540,2,PR,1,100,153118
1733303925.552438,390245.000,61557,3,PR,1,100,153127
1733303925.592438,390285.000,61557,3,PR,1,100,153093
1733303925.632438,390325.000,61557,3,PR,1,100,153103
1733303925.672438,390365.000,61572,2,PR,1,100,153115
1733303925.712438,390405.000,61572,2,PR,1,100,153131
1733303925.752438,390445.000,61591,3,PR,1,100,153151
1733303925.792439,390485.000,61591,3,PR,1,100,153178
1733303925.832439,390525.000,61591,3,PR,1,100,153184
1733303925.872439,390565.000,61607,2,PR,1,100,153181
1733303925.912439,390605.000,61607,2,PR,1,100,153206
1733303925.952439,390645.000,61624,3,PR,1,100,153214
1733303925.992439,390685.000,61624,3,PR,1,100,153227
1733303926.032439,390725.000,61624,3,PR,1,100,153214
1733303926.072439,390765.000,61640,2,PR,1,100,153245
1733303926.112439,390805.000,61640,2,PR,1,100,153225
1733303926.152440,390845.000,61661,4,PR,1,100,153187
1733303926.192440,390885.000,61661,4,PR,1,100,153159
1733303926.232440,390925.000,61661,4,PR,1,100,153139
1733303926.272440,390965.000,61661,4,PR,1,100,153115
1733303926.312440,391005.000,61677,3,PR,1,100,153099
1733303926.352440,391045.000,61677,3,PR,1,100,153116
1733303926.392440,391085.000,61677,3,PR,1,100,153122
1733303926.432940,391125.500,61695,2,PR,1,100,153119
1733303926.473441,391166.000,61695,2,PR,1,100,153112
1733303926.513107,391205.667,61715,3,PR,1,100,153125
1733303926.552774,391245.333,61715,3,PR,1,100,153119
1733303926.592441,391285.000,61715,3,PR,1,100,153126
1733303926.632441,391325.000,61732,2,PR,1,100,153135
1733303926.672441,391365.000,61732,2,PR,1,100,153143
1733303926.712441,391405.000,61748,3,PR,1,100,153166
1733303926.752441,391445.000,61748,3,PR,1,100,153190
1733303926.792441,391485.000,61748,3,PR,1,100,153182
1733303926.832442,391525.000,61764,2,PR,1,100,153190
1733303926.872442,391565.000,61764,2,PR,1,100,153227
1733303926.912442,391605.000,61780,3,PR,1,100,153230
1733303926.952442,391645.000,61780,3,PR,1,100,153248
1733303926.992442,391685.000,61780,3,PR,1,100,153268
1733303927.032442,391725.000,61798,3,PR,1,100,153263
1733303927.072442,391765.000,61798,3,PR,1,100,153244
1733303927.112442,391805.000,61798,3,PR,1,100,153238
1733303927.152442,391845.000,61814,2,PR,1,100,153171
1733303927.192443,391885.000,61814,2,PR,1,100,153178
1733303927.232443,391925.000,61829,3,PR,1,100,153167
1733303927.272443,391965.000,61829,3,PR,1,100,153161
1733303927.312443,392005.000,61829,3,PR,1,100,153137
1733303927.352443,392045.000,61845,2,PR,1,100,153149
1733303927.392443,392085.000,61845,2,PR,1,100,153167
1733303927.432443,392125.000,61863,3,PR,1,100,153135
1733303927.472444,392165.000,61863,3,PR,1,100,153158
1733303927.512444,392205.000,61863,3,PR,1,100,153164
1733303927.552444,392245.000,61881,2,PR,1,100,153145
1733303927.592444,392285.000,61881,2,PR,1,100,153158
1733303927.632444,392325.000,61896,3,PR,1,100,153186
1733303927.672444,392365.000,61896,3,PR,1,100,153205
1733303927.712444,392405.000,61896,3,PR,1,100,153229
1733303927.752444,392445.000,61913,2,PR,1,100,153233
1733303927.792444,392485.000,61913,2,PR,1,100,153219
1733303927.832444,392525.000,61930,3,PR,1,100,153245
1733303927.872445,392565.000,61930,3,PR,1,100,153236
1733303927.912445,392605.000,61930,3,PR,1,100,153250
1733303927.952445,392645.000,61946,2,PR,1,100,153273
1733303927.992445,392685.000,61946,2,PR,1,100,153266
1733303928.032445,392725.000,61962,3,PR,1,100,153290
1733303928.072445,392765.000,61962,3,PR,1,100,153294
1733303928.112445,392805.000,61962,3,PR,1,100,153299
1733303928.152446,392845.000,61978,2,PR,1,100,153253
1733303928.192446,392885.000,61978,2,PR,1,100,153220
1733303928.232446,392925.000,61995,3,PR,1,100,153201
1733303928.272446,392965.000,61995,3,PR,1,100,153162
1733303928.312446,393005.000,61995,3,PR,1,100,153154
1733303928.359446,393052.000,62011,2,PR,1,100,153147
1733303928.406446,393099.000,62011,2,PR,1,100,153151
1733303928.446446,393139.000,62027,3,PR,1,100,153155
1733303928.486446,393179.000,62027,3,PR,1,100,153142
1733303928.526447,393219.000,62027,3,PR,1,100,153119
1733303928.566447,393259.000,62043,2,PR,1,100,153138
1733303928.606447,393299.000,62043,2,PR,1,100,153144
1733303928.646114,393338.667,62062,3,PR,1,100,153162
1733303928.685780,393378.333,62062,3,PR,1,100,153178
1733303928.725447,393418.000,62062,3,PR,1,100,153184
1733303928.765447,393458.000,62079,2,PR,1,100,153186
1733303928.805447,393498.000,62079,2,PR,1,100,153195
1733303928.845781,393538.333,62095,3,PR,1,100,153193
1733303928.886114,393578.667,62095,3,PR,1,100,153199
1733303928.926448,393619.000,62095,3,PR,1,100,153217
1733303928.965948,393658.500,62110,2,PR,1,100,153225
1733303929.005448,393698.000,62110,2,PR,1,100,153215
1733303929.045781,393738.333,62128,3,PR,1,100,153237
1733303929.086115,393778.667,62128,3,PR,1,100,153231
1733303929.126448,393819.000,62128,3,PR,1,100,153226
1733303929.165948,393858.500,62144,2,PR,1,100,153195
1733303929.205449,393898.000,62144,2,PR,1,100,153176
1733303929.245449,393938.000,62160,3,PR,1,100,153130
1733303929.285449,393978.000,62160,3,PR,1,100,153128
1733303929.325449,394018.000,62160,3,PR,1,100,153062
1733303929.365782,394058.333,62176,3,PR,1,100,153101
1733303929.406116,394098.667,62176,3,PR,1,100,153085
1733303929.446449,394139.000,62176,3,PR,1,100,153073
1733303929.485949,394178.500,62193,2,PR,1,100,153074
1733303929.525450,394218.000,62193,2,PR,1,100,153068
1733303929.565450,394258.000,62209,3,PR,1,100,153034
1733303929.605450,394298.000,62209,3,PR,1,100,153073
1733303929.645450,394338.000,62209,3,PR,1,100,153059
1733303929.685450,394378.000,62226,2,PR,1,100,153044
1733303929.725450,394418.000,62226,2,PR,1,100,153070
1733303929.765450,394458.000,62243,3,PR,1,100,153071
1733303929.805450,394498.000,62243,3,PR,1,100,153072
1733303929.845450,394538.000,62243,3,PR,1,100,153081
1733303929.885451,394578.000,62260,2,PR,1,100,153092
1733303929.925451,394618.000,62260,2,PR,1,100,153088
1733303929.965451,394658.000,62276,3,PR,1,100,153079
1733303930.005451,394698.000,62276,3,PR,1,100,153074
1733303930.045451,394738.000,62276,3,PR,1,100,153016
1733303930.085451,394778.000,62294,2,PR,1,100,152991
1733303930.125451,394818.000,62294,2,PR,1,100,152964
1733303930.165451,394858.000,62308,3,PR,1,100,152944
1733303930.205451,394898.000,62308,3,PR,1,100,152953
1733303930.245452,394938.000,62308,3,PR,1,100,152933
1733303930.285452,394978.000,62325,2,PR,1,100,152956
1733303930.325452,395018.000,62325,2,PR,1,100,152940
1733303930.365452,395058.000,62342,3,PR,1,100,152932
1733303930.405452,395098.000,62342,3,PR,1,100,152921
1733303930.445452,395138.000,62342,3,PR,1,100,152915
1733303930.485452,395178.000,62359,3,PR,1,100,152947
1733303930.525452,395218.000,62359,3,PR,1,100,152933
1733303930.565453,395258.000,62359,3,PR,1,100,152965
1733303930.605453,395298.000,62375,2,PR,1,100,152956
1733303930.645453,395338.000,62375,2,PR,1,100,152951
1733303930.685453,395378.000,62392,3,PR,1,100,152992
1733303930.725453,395418.000,62392,3,PR,1,100,152994
1733303930.765453,395458.000,62392,3,PR,1,100,153005
1733303930.805453,395498.000,62409,2,PR,1,100,153021
1733303930.845453,395538.000,62409,2,PR,1,100,153021
1733303930.885453,395578.000,62426,3,PR,1,100,153020
1733303930.925454,395618.000,62426,3,PR,1,100,153050
1733303930.965454,395658.000,62426,3,PR,1,100,153010
1733303931.005454,395698.000,62440,2,PR,1,100,152983
1733303931.045454,395738.000,62440,2,PR,1,100,152939
1733303931.085454,395778.000,62458,3,PR,1,100,152908
1733303931.125454,395818.000,62458,3,PR,1,100,152888
1733303931.165454,395858.000,62458,3,PR,1,100,152866
1733303931.205454,395898.000,62474,2,PR,1,100,152871
1733303931.245455,395938.000,62474,2,PR,1,100,152863
1733303931.285455,395978.000,62496,4,PR,1,100,152862
1733303931.325455,396018.000,62496,4,PR,1,100,152847
1733303931.365455,396058.000,62496,4,PR,1,100,152848
1733303931.405455,396098.000,62496,4,PR,1,100,152854
1733303931.445455,396138.000,62515,2,PR,1,100,152866
1733303931.485455,396178.000,62515,2,PR,1,100,152861
1733303931.525455,396218.000,62534,3,PR,1,100,152899
1733303931.565455,396258.000,62534,3,PR,1,100,152883
1733303931.605456,396298.000,62534,3,PR,1,100,152895
1733303931.645456,396338.000,62548,3,PR,1,100,152924
1733303931.685456,396378.000,62548,3,PR,1,100,152898
1733303931.725456,396418.000,62548,3,PR,1,100,152918
1733303931.765456,396458.000,62566,2,PR,1,100,152942
1733303931.805456,396498.000,62566,2,PR,1,100,152939
1733303931.845456,396538.000,62582,3,PR,1,100,152952
1733303931.885456,396578.000,62582,3,PR,1,100,152973
1733303931.925457,396618.000,62582,3,PR,1,100,152976
1733303931.965457,396658.000,62599,2,PR,1,100,152940
1733303932.005457,396698.000,62599,2,PR,1,100,152929
1733303932.045457,396738.000,62614,3,PR,1,100,152904
1733303932.085457,396778.000,62614,3,PR,1,100,152857
1733303932.125457,396818.000,62614,3,PR,1,100,152840
1733303932.171957,396864.500,62631,2,PR,1,100,152835
1733303932.218457,396911.000,62631,2,PR,1,100,152844
1733303932.258958,396951.500,62647,2,PR,1,100,152852
1733303932.299458,396992.000,62647,2,PR,1,100,152843
1733303932.339458,397032.000,62664,3,PR,1,100,152845
1733303932.379458,397072.000,62664,3,PR,1,100,152829
1733303932.419458,397112.000,62664,3,PR,1,100,152837
1733303932.458958,397151.500,62681,2,PR,1,100,152855
1733303932.498458,397191.000,62681,2,PR,1,100,152881
1733303932.538458,397231.000,62698,3,PR,1,100,152886
1733303932.578459,397271.000,62698,3,PR,1,100,152906
1733303932.618459,397311.000,62698,3,PR,1,100,152921
1733303932.658459,397351.000,62714,3,PR,1,100,152918
1733303932.698459,397391.000,62714,3,PR,1,100,152940
1733303932.738459,397431.000,62714,3,PR,1,100,152943
1733303932.778459,397471.000,62732,2,PR,1,100,152950
1733303932.818459,397511.000,62732,2,PR,1,100,152960
1733303932.858459,397551.000,62747,3,PR,1,100,152958
1733303932.898459,397591.000,62747,3,PR,1,100,152987
1733303932.938459,397631.000,62747,3,PR,1,100,152981
1733303932.978460,397671.000,62763,2,PR,1,100,152963
1733303933.018460,397711.000,62763,2,PR,1,100,152909
1733303933.058460,397751.000,62780,3,PR,1,100,152906
1733303933.098460,397791.000,62780,3,PR,1,100,152927
1733303933.138460,397831.000,62780,3,PR,1,100,152899
1733303933.178460,397871.000,62797,2,PR,1,100,152917
1733303933.218460,397911.000,62797,2,PR,1,100,152920
1733303933.258461,397951.000,62813,3,PR,1,100,152893
1733303933.298460,397991.000,62813,3,PR,1,100,152908
1733303933.338461,398031.000,62813,3,PR,1,100,152906
1733303933.378961,398071.500,62829,2,PR,1,100,152901
1733303933.419461,398112.000,62829,2,PR,1,100,152902
1733303933.459128,398151.667,62847,3,PR,1,100,152918
1733303933.498795,398191.333,62847,3,PR,1,100,152907
1733303933.538461,398231.000,62847,3,PR,1,100,152904
1733303933.578461,398271.000,62864,2,PR,1,100,152935
1733303933.618462,398311.000,62864,2,PR,1,100,152919
1733303933.658462,398351.000,62880,3,PR,1,100,152934
1733303933.698462,398391.000,62880,3,PR,1,100,152937
1733303933.738462,398431.000,62880,3,PR,1,100,152922
1733303933.778462,398471.000,62896,3,PR,1,100,152920
1733303933.818462,398511.000,62896,3,PR,1,100,152912
1733303933.858462,398551.000,62896,3,PR,1,100,152880
1733303933.898462,398591.000,62912,2,PR,1,100,152898
1733303933.938462,398631.000,62912,2,PR,1,100,152896
1733303933.978462,398671.000,62929,3,PR,1,100,152885
1733303934.018463,398711.000,62929,3,PR,1,100,152875
1733303934.058463,398751.000,62929,3,PR,1,100,152891
1733303934.098463,398791.000,62948,2,PR,1,100,152882
1733303934.138463,398831.000,62948,2,PR,1,100,152866
1733303934.178463,398871.000,62963,3,PR,1,100,152869
1733303934.218463,398911.000,62963,3,PR,1,100,152876
1733303934.258463,398951.000,62963,3,PR,1,100,152881
1733303934.298464,398991.000,62979,2,PR,1,100,152885
1733303934.338464,399031.000,62979,2,PR,1,100,152887
1733303934.378464,399071.000,62997,3,PR,1,100,152896
1733303934.418464,399111.000,62997,3,PR,1,100,152902
1733303934.458464,399151.000,62997,3,PR,1,100,152925
1733303934.498464,399191.000,63013,2,PR,1,100,152933
1733303934.538464,399231.000,63013,2,PR,1,100,152936
1733303934.578464,399271.000,63028,3,PR,1,100,152955
1733303934.618464,399311.000,63028,3,PR,1,100,152950
1733303934.658465,399351.000,63028,3,PR,1,100,152918
1733303934.698465,399391.000,63044,2,PR,1,100,152888
1733303934.738465,399431.000,63044,2,PR,1,100,152885
1733303934.778465,399471.000,63062,3,PR,1,100,152858
1733303934.818465,399511.000,63062,3,PR,1,100,152869
1733303934.858465,399551.000,63062,3,PR,1,100,152867
1733303934.898465,399591.000,63078,2,PR,1,100,152856
1733303934.938465,399631.000,63078,2,PR,1,100,152843
1733303934.978466,399671.000,63094,3,PR,1,100,152839
1733303935.018466,399711.000,63094,3,PR,1,100,152842
1733303935.058466,399751.000,63094,3,PR,1,100,152837
1733303935.098466,399791.000,63110,2,PR,1,100,152825
1733303935.138466,399831.000,63110,2,PR,1,100,152842
1733303935.178466,399871.000,63129,3,PR,1,100,152848
1733303935.218466,399911.000,63129,3,PR,1,100,152841
1733303935.258466,399951.000,63129,3,PR,1,100,152866
1733303935.298466,399991.000,63145,3,PR,1,100,152884
1733303935.338467,400031.000,63145,3,PR,1,100,152884
1733303935.378467,400071.000,63145,3,PR,1,100,152887
1733303935.418467,400111.000,63163,2,PR,1,100,152870
1733303935.458467,400151.000,63163,2,PR,1,100,152893
1733303935.498467,400191.000,63177,3,PR,1,100,152901
1733303935.538467,400231.000,63177,3,PR,1,100,152900
1733303935.578467,400271.000,63177,3,PR,1,100,152900
1733303935.618467,400311.000,63194,2,PR,1,100,152883
1733303935.658468,400351.000,63194,2,PR,1,100,152861
1733303935.698468,400391.000,63211,3,PR,1,100,152832
1733303935.738468,400431.000,63211,3,PR,1,100,152818
1733303935.778468,400471.000,63211,3,PR,1,100,152793
1733303935.818468,400511.000,63228,2,PR,1,100,152802
1733303935.858468,400551.000,63228,2,PR,1,100,152773
1733303935.898468,400591.000,63242,3,PR,1,100,152747
1733303935.938468,400631.000,63242,3,PR,1,100,152761
1733303935.978468,400671.000,63242,3,PR,1,100,152702
1733303936.024969,400717.500,63259,2,PR,1,100,152744
1733303936.071469,400764.000,63259,2,PR,1,100,152729
1733303936.111469,400804.000,63276,3,PR,1,100,152687
1733303936.151469,400844.000,63276,3,PR,1,100,152716
1733303936.191469,400884.000,63276,3,PR,1,100,152728
1733303936.231469,400924.000,63293,2,PR,1,100,152701
1733303936.271469,400964.000,63293,2,PR,1,100,152749
1733303936.311469,401004.000,63309,3,PR,1,100,152739
1733303936.351470,401044.000,63309,3,PR,1,100,152739
1733303936.391470,401084.000,63309,3,PR,1,100,152730
1733303936.431470,401124.000,63330,3,PR,1,100,152748
1733303936.471470,401164.000,63330,3,PR,1,100,152747
1733303936.511470,401204.000,63330,3,PR,1,100,152753
1733303936.551470,401244.000,63348,3,PR,1,100,152730
1733303936.591470,401284.000,63348,3,PR,1,100,152690
1733303936.631470,401324.000,63348,3,PR,1,100,152652
1733303936.671470,401364.000,63365,2,PR,1,100,152621
1733303936.711471,401404.000,63365,2,PR,1,100,152600
1733303936.751471,401444.000,63382,3,PR,1,100,152606
1733303936.791471,401484.000,63382,3,PR,1,100,152597
1733303936.831471,401524.000,63382,3,PR,1,100,152589
1733303936.871471,401564.000,63399,3,PR,1,100,152565
1733303936.911471,401604.000,63399,3,PR,1,100,152553
1733303936.951471,401644.000,63399,3,PR,1,100,152542
1733303936.991472,401684.000,63413,2,PR,1,100,152557
1733303937.031471,401724.000,63413,2,PR,1,100,152539
1733303937.071472,401764.000,63431,3,PR,1,100,152528
1733303937.111472,401804.000,63431,3,PR,1,100,152538
1733303937.151472,401844.000,63431,3,PR,1,100,152542
1733303937.191472,401884.000,63449,2,PR,1,100,152538
1733303937.231472,401924.000,63449,2,PR,1,100,152556
1733303937.271806,401964.333,63466,3,PR,1,100,152550
1733303937.312139,402004.667,63466,3,PR,1,100,152533
1733303937.352473,402045.000,63466,3,PR,1,100,152546
1733303937.391973,402084.500,63481,2,PR,1,100,152574
1733303937.431473,402124.000,63481,2,PR,1,100,152569
1733303937.471806,402164.333,63498,3,PR,1,100,152548
1733303937.512140,402204.667,63498,3,PR,1,100,152513
1733303937.552473,402245.000,63498,3,PR,1,100,152470
1733303937.591973,402284.500,63514,2,PR,1,100,152453
1733303937.631473,402324.000,63514,2,PR,1,100,152439
1733303937.671474,402364.000,63531,3,PR,1,100,152437
1733303937.711473,402404.000,63531,3,PR,1,100,152415
1733303937.751474,402444.000,63531,3,PR,1,100,152424
1733303937.791474,402484.000,63546,2,PR,1,100,152408
1733303937.831474,402524.000,63546,2,PR,1,100,152401
1733303937.871474,402564.000,63563,3,PR,1,100,152376
1733303937.911474,402604.000,63563,3,PR,1,100,152400
1733303937.951474,402644.000,63563,3,PR,1,100,152407
1733303937.991474,402684.000,63579,2,PR,1,100,152396
1733303938.031474,402724.000,63579,2,PR,1,100,152399
1733303938.071475,402764.000,63599,3,PR,1,100,152407
1733303938.111475,402804.000,63599,3,PR,1,100,152400
1733303938.151475,402844.000,63599,3,PR,1,100,152399
1733303938.191475,402884.000,63613,2,PR,1,100,152424
1733303938.231475,402924.000,63613,2,PR,1,100,152408
1733303938.271475,402964.000,63630,3,PR,1,100,152394
1733303938.311475,403004.000,63630,3,PR,1,100,152418
1733303938.351475,403044.000,63630,3,PR,1,100,152434
1733303938.391475,403084.000,63647,3,PR,1,100,152432
1733303938.431476,403124.000,63647,3,PR,1,100,152448
1733303938.471476,403164.000,63647,3,PR,1,100,152453
1733303938.511476,403204.000,63664,2,PR,1,100,152467
1733303938.551476,403244.000,63664,2,PR,1,100,152468
1733303938.591476,403284.000,63679,3,PR,1,100,152430
1733303938.631476,403324.000,63679,3,PR,1,100,152407
1733303938.671476,403364.000,63679,3,PR,1,100,152389
1733303938.711477,403404.000,63696,2,PR,1,100,152357
1733303938.751477,403444.000,63696,2,PR,1,100,152318
1733303938.791477,403484.000,63712,3,PR,1,100,152331
1733303938.831477,403524.000,63712,3,PR,1,100,152332
1733303938.871477,403564.000,63712,3,PR,1,100,152314
1733303938.911477,403604.000,63729,2,PR,1,100,152322
1733303938.951477,403644.000,63729,2,PR,1,100,152298
1733303938.991477,403684.000,63745,3,PR,1,100,152283
1733303939.031477,403724.000,63745,3,PR,1,100,152310
1733303939.071477,403764.000,63745,3,PR,1,100,152278
1733303939.111478,403804.000,63761,2,PR,1,100,152304
1733303939.151478,403844.000,63761,2,PR,1,100,152321
1733303939.191478,403884.000,63779,3,PR,1,100,152303
1733303939.231478,403924.000,63779,3,PR,1,100,152315
1733303939.271478,403964.000,63779,3,PR,1,100,152334
1733303939.311478,404004.000,63796,2,PR,1,100,152313
1733303939.351478,404044.000,63796,2,PR,1,100,152328
1733303939.391479,404084.000,63813,3,PR,1,100,152333
1733303939.431479,404124.000,63813,3,PR,1,100,152327
1733303939.471479,404164.000,63813,3,PR,1,100,152342
1733303939.511479,404204.000,63828,3,PR,1,100,152367
1733303939.551479,404244.000,63828,3,PR,1,100,152357
1733303939.591479,404284.000,63828,3,PR,1,100,152312
1733303939.631479,404324.000,63844,2,PR,1,100,152293
1733303939.671479,404364.000,63844,2,PR,1,100,152265
1733303939.711479,404404.000,63862,2,PR,1,100,152260
1733303939.751480,404444.000,63862,2,PR,1,100,152223
1733303939.795813,404488.333,63878,3,PR,1,100,152241
1733303939.840147,404532.667,63878,3,PR,1,100,152242
1733303939.884480,404577.000,63878,3,PR,1,100,152236
1733303939.924480,404617.000,63893,2,PR,1,100,152209
1733303939.964480,404657.000,63893,2,PR,1,100,152240
1733303940.004814,404697.333,63909,3,PR,1,100,152229
1733303940.045147,404737.667,63909,3,PR,1,100,152229
1733303940.085480,404778.000,63909,3,PR,1,100,152246
1733303940.124981,404817.500,63927,2,PR,1,100,152245
1733303940.164481,404857.000,63927,2,PR,1,100,152242
1733303940.204481,404897.000,63945,3,PR,1,100,152259
1733303940.244481,404937.000,63945,3,PR,1,100,152263
1733303940.284481,404977.000,63945,3,PR,1,100,152288
1733303940.324481,405017.000,63960,2,PR,1,100,152298
1733303940.364481,405057.000,63960,2,PR,1,100,152282
1733303940.404481,405097.000,63977,3,PR,1,100,152298
1733303940.444482,405137.000,63977,3,PR,1,100,152327
1733303940.484482,405177.000,63977,3,PR,1,100,152301
1733303940.524482,405217.000,63994,3,PR,1,100,152274
1733303940.564482,405257.000,63994,3,PR,1,100,152259
1733303940.604482,405297.000,63994,3,PR,1,100,152238
1733303940.644482,405337.000,64010,2,PR,1,100,152215
1733303940.684482,405377.000,64010,2,PR,1,100,152217
1733303940.724482,405417.000,64028,3,PR,1,100,152223
1733303940.764482,405457.000,64028,3,PR,1,100,152243
1733303940.804483,405497.000,64028,3,PR,1,100,152218
1733303940.844483,405537.000,64042,2,PR,1,100,152201
1733303940.884483,405577.000,64042,2,PR,1,100,152211
1733303940.924483,405617.000,64059,3,PR,1,100,152207
1733303940.964483,405657.000,64059,3,PR,1,100,152204
1733303941.004483,405697.000,64059,3,PR,1,100,152244
1733303941.044483,405737.000,64078,2,PR,1,100,152253
1733303941.084483,405777.000,64078,2,PR,1,100,152252
1733303941.124484,405817.000,64095,3,PR,1,100,152267
1733303941.164484,405857.000,64095,3,PR,1,100,152283
1733303941.204484,405897.000,64095,3,PR,1,100,152280
1733303941.244484,405937.000,64109,2,PR,1,100,152301
1733303941.284484,405977.000,64109,2,PR,1,100,152306
1733303941.324484,406017.000,64126,3,PR,1,100,152310
1733303941.364484,406057.000,64126,3,PR,1,100,152315
1733303941.404484,406097.000,64126,3,PR,1,100,152348
1733303941.444484,406137.000,64145,3,PR,1,100,152355
1733303941.484485,406177.000,64145,3,PR,1,100,152354
1733303941.524485,406217.000,64145,3,PR,1,100,152330
1733303941.564485,406257.000,64169,3,PR,1,100,152280
1733303941.604485,406297.000,64169,3,PR,1,100,152257
1733303941.644485,406337.000,64169,3,PR,1,100,152231
1733303941.684485,406377.000,64185,3,PR,1,100,152250
1733303941.724485,406417.000,64185,3,PR,1,100,152252
1733303941.764485,406457.000,64185,3,PR,1,100,152249
1733303941.804486,406497.000,64202,2,PR,1,100,152243
1733303941.844486,406537.000,64202,2,PR,1,100,152228
1733303941.884486,406577.000,64217,3,PR,1,100,152235
1733303941.924486,406617.000,64217,3,PR,1,100,152246
1733303941.964486,406657.000,64217,3,PR,1,100,152247
1733303942.004486,406697.000,64234,2,PR,1,100,152270
1733303942.044486,406737.000,64234,2,PR,1,100,152258
1733303942.084486,406777.000,64253,3,PR,1,100,152273
1733303942.124486,406817.000,64253,3,PR,1,100,152291
1733303942.164487,406857.000,64253,3,PR,1,100,152300
1733303942.204487,406897.000,64270,2,PR,1,100,152350
1733303942.244487,406937.000,64270,2,PR,1,100,152351
1733303942.284487,406977.000,64284,3,PR,1,100,152341
1733303942.324487,407017.000,64284,3,PR,1,100,152366
1733303942.364487,407057.000,64284,3,PR,1,100,152357
1733303942.404487,407097.000,64302,3,PR,1,100,152369
1733303942.444487,407137.000,64302,3,PR,1,100,152394
1733303942.484488,407177.000,64302,3,PR,1,100,152360
1733303942.524488,407217.000,64318,2,PR,1,100,152333
1733303942.564488,407257.000,64318,2,PR,1,100,152305
1733303942.604488,407297.000,64335,3,PR,1,100,152276
1733303942.644488,407337.000,64335,3,PR,1,100,152260
1733303942.684488,407377.000,64335,3,PR,1,100,152270
1733303942.724488,407417.000,64350,2,PR,1,100,152282
1733303942.764488,407457.000,64350,2,PR,1,100,152265
1733303942.804488,407497.000,64367,3,PR,1,100,152236
1733303942.844489,407537.000,64367,3,PR,1,100,152270
