LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733303966.840559,431533.000,2754,2,EA,1,100,0.030201
1733303966.907559,431600.000,2771,1,EA,1,100,0.030201
1733303966.974059,431666.500,2785,2,EA,1,100,0.030201
1733303967.040560,431733.000,2785,2,EA,1,100,0.030201
1733303967.107560,431800.000,2808,1,EA,1,100,0.030201
1733303967.174060,431866.500,2826,2,EA,1,100,0.030201
1733303967.240560,431933.000,2826,2,EA,1,100,0.030201
1733303967.307560,432000.000,2843,2,EA,1,100,0.030201
1733303967.374561,432067.000,2843,2,EA,1,100,0.030201
1733303967.440561,432133.000,2860,1,EA,1,100,0.030201
1733303967.507061,432199.500,2875,2,EA,1,100,0.030201
1733303967.573561,432266.000,2875,2,EA,1,100,0.030201
1733303967.640561,432333.000,2891,1,EA,1,100,0.030202
1733303967.707562,432400.000,2909,2,EA,1,100,0.030201
1733303967.774562,432467.000,2909,2,EA,1,100,0.030201
1733303967.840562,432533.000,2925,1,EA,1,100,0.030201
1733303967.907062,432599.500,2940,2,EA,1,100,0.030201
1733303967.973562,432666.000,2940,2,EA,1,100,0.030201
1733303968.040563,432733.000,2956,1,EA,1,100,0.030201
1733303968.107063,432799.500,2974,2,EA,1,100,0.030201
1733303968.173563,432866.000,2974,2,EA,1,100,0.030201
1733303968.240563,432933.000,2992,1,EA,1,100,0.030201
1733303968.307063,432999.500,3007,2,EA,1,100,0.030201
1733303968.373564,433066.000,3007,2,EA,1,100,0.030201
1733303968.440564,433133.000,3024,1,EA,1,100,0.030201
1733303968.507064,433199.500,3041,2,EA,1,100,0.030201
1733303968.573564,433266.000,3041,2,EA,1,100,0.030201
1733303968.640564,433333.000,3057,1,EA,1,100,0.030201
1733303968.707065,433399.500,3073,2,EA,1,100,0.030201
1733303968.773565,433466.000,3073,2,EA,1,100,0.030201
1733303968.840565,433533.000,3089,1,EA,1,100,0.030201
1733303968.907065,433599.500,3106,2,EA,1,100,0.030202
1733303968.973565,433666.000,3106,2,EA,1,100,0.030201
1733303969.040565,433733.000,3124,1,EA,1,100,0.030201
1733303969.107066,433799.500,3141,2,EA,1,100,0.030202
1733303969.173566,433866.000,3141,2,EA,1,100,0.030201
1733303969.240566,433933.000,3156,2,EA,1,100,0.030202
1733303969.307566,434000.000,3156,2,EA,1,100,0.030202
1733303969.373566,434066.000,3173,1,EA,1,100,0.030201
1733303969.440567,434133.000,3190,2,EA,1,100,0.030201
1733303969.507567,434200.000,3190,2,EA,1,100,0.030202
1733303969.573567,434266.000,3207,1,EA,1,100,0.030201
1733303969.640567,434333.000,3221,2,EA,1,100,0.030202
1733303969.707567,434400.000,3221,2,EA,1,100,0.030201
1733303969.773568,434466.000,3239,1,EA,1,100,0.030201
1733303969.840568,434533.000,3255,2,EA,1,100,0.030201
1733303969.907568,434600.000,3255,2,EA,1,100,0.030201
1733303969.973568,434666.000,3274,1,EA,1,100,0.030201
1733303970.040568,434733.000,3289,2,EA,1,100,0.030202
1733303970.107569,434800.000,3289,2,EA,1,100,0.030202
1733303970.173569,434866.000,3306,1,EA,1,100,0.030202
1733303970.240569,434933.000,3322,2,EA,1,100,0.030202
1733303970.307569,435000.000,3322,2,EA,1,100,0.030202
1733303970.373569,435066.000,3339,1,EA,1,100,0.030202
1733303970.440570,435133.000,3354,2,EA,1,100,0.030202
1733303970.507570,435200.000,3354,2,EA,1,100,0.030202
1733303970.573570,435266.000,3371,1,EA,1,100,0.030202
1733303970.640570,435333.000,3387,2,EA,1,100,0.030202
1733303970.707570,435400.000,3387,2,EA,1,100,0.030202
1733303970.773571,435466.000,3405,1,EA,1,100,0.030202
1733303970.840571,435533.000,3421,2,EA,1,100,0.030202
1733303970.907571,435600.000,3421,2,EA,1,100,0.030202
1733303970.973571,435666.000,3438,1,EA,1,100,0.030202
1733303971.040571,435733.000,3455,2,EA,1,100,0.030202
1733303971.107572,435800.000,3455,2,EA,1,100,0.030202
1733303971.173572,435866.000,3472,1,EA,1,100,0.030202
1733303971.240572,435933.000,3487,2,EA,1,100,0.030201
1733303971.307572,436000.000,3487,2,EA,1,100,0.030202
1733303971.373572,436066.000,3503,1,EA,1,100,0.030202
1733303971.440573,436133.000,3522,2,EA,1,100,0.030202
1733303971.507573,436200.000,3522,2,EA,1,100,0.030202
1733303971.574073,436266.500,3539,2,EA,1,100,0.030202
1733303971.640573,436333.000,3539,2,EA,1,100,0.030202
1733303971.707573,436400.000,3555,1,EA,1,100,0.030202
1733303971.774074,436466.500,3573,2,EA,1,100,0.030202
1733303971.840574,436533.000,3573,2,EA,1,100,0.030202
1733303971.906574,436599.000,3589,1,EA,1,100,0.030202
1733303971.973574,436666.000,3606,2,EA,1,100,0.030202
1733303972.040574,436733.000,3606,2,EA,1,100,0.030202
1733303972.106575,436799.000,3623,1,EA,1,100,0.030202
1733303972.173575,436866.000,3643,2,EA,1,100,0.030202
1733303972.240575,436933.000,3643,2,EA,1,100,0.030202
1733303972.306575,436999.000,3659,1,EA,1,100,0.030202
1733303972.373575,437066.000,3677,2,EA,1,100,0.030202
1733303972.440576,437133.000,3677,2,EA,1,100,0.030202
1733303972.506576,437199.000,3693,1,EA,1,100,0.030201
1733303972.573576,437266.000,3708,2,EA,1,100,0.030202
1733303972.640576,437333.000,3708,2,EA,1,100,0.030202
1733303972.706576,437399.000,3726,1,EA,1,100,0.030202
1733303972.773576,437466.000,3744,2,EA,1,100,0.030202
1733303972.840577,437533.000,3744,2,EA,1,100,0.030202
1733303972.906577,437599.000,3760,1,EA,1,100,0.030202
1733303972.973577,437666.000,3775,2,EA,1,100,0.030202
1733303973.040577,437733.000,3775,2,EA,1,100,0.030202
1733303973.106577,437799.000,3792,1,EA,1,100,0.030202
1733303973.173578,437866.000,3809,2,EA,1,100,0.030201
1733303973.240578,437933.000,3809,2,EA,1,100,0.030202
1733303973.306578,437999.000,3825,1,EA,1,100,0.030202
1733303973.373578,438066.000,3842,2,EA,1,100,0.030202
1733303973.440578,438133.000,3842,2,EA,1,100,0.030201
1733303973.507079,438199.500,3857,2,EA,1,100,0.030202
1733303973.573579,438266.000,3857,2,EA,1,100,0.030201
1733303973.640579,438333.000,3874,1,EA,1,100,0.030201
1733303973.707079,438399.500,3893,2,EA,1,100,0.030202
1733303973.773579,438466.000,3893,2,EA,1,100,0.030201
1733303973.840580,438533.000,3910,1,EA,1,100,0.030202
1733303973.907080,438599.500,3924,2,EA,1,100,0.030201
1733303973.973580,438666.000,3924,2,EA,1,100,0.030201
1733303974.040580,438733.000,3941,1,EA,1,100,0.030201
1733303974.107080,438799.500,3958,2,EA,1,100,0.030202
1733303974.173581,438866.000,3958,2,EA,1,100,0.030201
1733303974.240581,438933.000,3975,1,EA,1,100,0.030202
1733303974.307081,438999.500,3989,2,EA,1,100,0.030202
1733303974.373581,439066.000,3989,2,EA,1,100,0.030202
1733303974.440581,439133.000,4007,1,EA,1,100,0.030202
1733303974.507082,439199.500,4023,2,EA,1,100,0.030202
1733303974.573582,439266.000,4023,2,EA,1,100,0.030202
1733303974.640582,439333.000,4042,1,EA,1,100,0.030202
1733303974.707082,439399.500,4057,2,EA,1,100,0.030202
1733303974.773582,439466.000,4057,2,EA,1,100,0.030202
1733303974.840583,439533.000,4074,1,EA,1,100,0.030202
1733303974.907083,439599.500,4090,2,EA,1,100,0.030202
1733303974.973583,439666.000,4090,2,EA,1,100,0.030202
1733303975.040583,439733.000,4107,1,EA,1,100,0.030202
1733303975.107083,439799.500,4123,2,EA,1,100,0.030202
1733303975.173584,439866.000,4123,2,EA,1,100,0.030202
1733303975.240584,439933.000,4139,1,EA,1,100,0.030202
1733303975.307084,439999.500,4155,2,EA,1,100,0.030202
1733303975.373584,440066.000,4155,2,EA,1,100,0.030202
1733303975.440084,440132.500,4175,2,EA,1,100,0.030202
1733303975.506584,440199.000,4175,2,EA,1,100,0.030202
1733303975.573585,440266.000,4191,1,EA,1,100,0.030202
1733303975.640085,440332.500,4206,2,EA,1,100,0.030202
1733303975.706585,440399.000,4206,2,EA,1,100,0.030202
1733303975.773585,440466.000,4223,1,EA,1,100,0.030202
1733303975.840086,440532.500,4240,2,EA,1,100,0.030202
1733303975.906586,440599.000,4240,2,EA,1,100,0.030202
1733303975.973586,440666.000,4256,1,EA,1,100,0.030202
1733303976.040086,440732.500,4272,2,EA,1,100,0.030202
1733303976.106586,440799.000,4272,2,EA,1,100,0.030202
1733303976.173586,440866.000,4288,1,EA,1,100,0.030202
1733303976.240087,440932.500,4305,2,EA,1,100,0.030202
1733303976.306587,440999.000,4305,2,EA,1,100,0.030202
1733303976.373587,441066.000,4321,1,EA,1,100,0.030202
1733303976.440087,441132.500,4341,2,EA,1,100,0.030202
1733303976.506588,441199.000,4341,2,EA,1,100,0.030202
1733303976.573588,441266.000,4357,1,EA,1,100,0.030202
1733303976.640088,441332.500,4374,2,EA,1,100,0.030202
1733303976.706588,441399.000,4374,2,EA,1,100,0.030202
1733303976.773588,441466.000,4391,1,EA,1,100,0.030202
1733303976.840088,441532.500,4406,2,EA,1,100,0.030202
1733303976.906589,441599.000,4406,2,EA,1,100,0.030202
1733303976.973589,441666.000,4422,1,EA,1,100,0.030202
1733303977.040089,441732.500,4440,2,EA,1,100,0.030202
1733303977.106589,441799.000,4440,2,EA,1,100,0.030202
